entry_number,entry_date,description,org_id
177.0,2024-05-06 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
178.0,2022-10-13 00:00:00,دفعه من مستخلص نجاره علي محمد,d5789445-11e3-4ad6-9297-b565216751141
178.0,2024-05-08 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
179.0,2024-05-14 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
180.0,2022-10-13 00:00:00,دفعه من مستخلص حداداه عبد الرحمن,d5789445-11e3-4ad6-9297-b565216751141
180.0,2024-06-06 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
181.0,2024-06-13 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
182.0,2022-10-13 00:00:00,من حساب سياره الموقع امير 1,d5789445-11e3-4ad6-9297-b565216751141
182.0,2024-07-03 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
183.0,2024-08-15 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
184.0,2022-10-13 00:00:00,من حساب سياره الموقع امير 2,d5789445-11e3-4ad6-9297-b565216751141
184.0,2024-09-05 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
185.0,2024-09-19 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
186.0,2022-10-15 00:00:00,من ح/ م.ا.عموميه ( ا/ محمد مرعي ),d5789445-11e3-4ad6-9297-b565216751141
186.0,2024-09-26 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
187.0,2024-11-07 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
188.0,2022-10-15 00:00:00,بنزين للمولد,d5789445-11e3-4ad6-9297-b565216751141
188.0,2024-11-24 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
189.0,2024-10-17 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
190.0,2022-10-15 00:00:00,ماء للكرافان,d5789445-11e3-4ad6-9297-b565216751141
190.0,2024-11-07 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
191.0,2024-10-31 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
192.0,2022-10-15 00:00:00,مواصلات المهندس من سهره صب اعمده 28,d5789445-11e3-4ad6-9297-b565216751141
192.0,2024-11-16 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
193.0,2024-11-21 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
194.0,2022-10-15 00:00:00,وجبه مهندس في سهره صب اعمده ارضي 28,d5789445-11e3-4ad6-9297-b565216751141
194.0,2024-12-01 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
195.0,2024-12-10 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
196.0,2022-10-15 00:00:00,اكراميه بمب صب اعمده ارضي 28 واعمده اول 32 وسقف ارضي 38.,d5789445-11e3-4ad6-9297-b565216751141
196.0,2025-01-09 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
197.0,2025-01-11 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
198.0,2022-10-15 00:00:00,اكراميه بمب صب اعمده ارضي 28 واعمده اول 32 وسقف ارضي 38.,d5789445-11e3-4ad6-9297-b565216751141
198.0,2025-01-13 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
199.0,2025-02-06 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
200.0,2022-10-15 00:00:00,اكراميه بمب صب اعمده ارضي 28 واعمده اول 32 وسقف ارضي 38.,d5789445-11e3-4ad6-9297-b565216751141
200.0,2025-03-27 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
201.0,2025-04-09 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
202.0,2022-10-16 00:00:00,سكر +شاي,d5789445-11e3-4ad6-9297-b565216751141
202.0,2025-04-15 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
203.0,2022-05-17 00:00:00,دفعه مقدمه لافتتاح المشروع,d5789445-11e3-4ad6-9297-b565216751141
204.0,2022-10-16 00:00:00,حساب العامل محمود ,d5789445-11e3-4ad6-9297-b565216751141
204.0,2024-11-12 00:00:00,سلفيات من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
205.0,2024-12-16 00:00:00,سلفيات من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
206.0,2022-10-16 00:00:00,من حساب رسوم سحب 19238 جنيه من البنك لانهم اقل من 20000 جنيه ,d5789445-11e3-4ad6-9297-b565216751141
206.0,2024-12-18 00:00:00,رد سلفيه كانت للخارج,d5789445-11e3-4ad6-9297-b565216751141
207.0,2025-01-25 00:00:00,سلفيات من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
208.0,2022-10-16 00:00:00, الخزينه ( رد نقديه من شركه المدينه للصلب),d5789445-11e3-4ad6-9297-b565216751141
208.0,2025-01-29 00:00:00,سلفيات من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
209.0,2025-01-30 00:00:00,سلفيات من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
210.0,2022-10-17 00:00:00,غفره العرب عن شهر 10,d5789445-11e3-4ad6-9297-b565216751141
210.0,2025-02-03 00:00:00,سلفيات من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
211.0,2025-02-12 00:00:00,سلفيات من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
212.0,2022-10-17 00:00:00,حساب محمد فوزي مياه,d5789445-11e3-4ad6-9297-b565216751141
212.0,2025-02-13 00:00:00,سلفيات من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
213.0,2025-02-17 00:00:00,سلفيات من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
214.0,2022-10-17 00:00:00,اكراميه سواق الماء علي مدار شهر,d5789445-11e3-4ad6-9297-b565216751141
214.0,2025-02-19 00:00:00,رد سلفيه كانت للخارج,d5789445-11e3-4ad6-9297-b565216751141
215.0,2025-03-13 00:00:00,سلفيه للخارج,d5789445-11e3-4ad6-9297-b565216751141
216.0,2022-10-17 00:00:00,شراء شيكاره جراوت تخصم علي الفرمجي محمد نصر,d5789445-11e3-4ad6-9297-b565216751141
216.0,2025-04-16 00:00:00,رد سلفيه من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
217.0,2025-04-26 00:00:00,رد سلفيه من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
218.0,2022-10-17 00:00:00,عده للعمل ( محاره + 2جوانتي ),d5789445-11e3-4ad6-9297-b565216751141
218.0,2025-04-17 00:00:00,سلفية من صلاح يونس,d5789445-11e3-4ad6-9297-b565216751141
219.0,2025-05-17 01:00:00,رد سلفيه من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
220.0,2022-10-17 00:00:00,سلفه من راتب شهر 10 لاحمد الغفير,d5789445-11e3-4ad6-9297-b565216751141
221.0,2025-05-17 01:00:00,سلفيات من الخارج ,d5789445-11e3-4ad6-9297-b565216751141
222.0,2022-10-17 00:00:00,شراء حديد نقدا 3.210*18200,d5789445-11e3-4ad6-9297-b565216751141
224.0,2022-10-17 00:00:00,اكراميه سواق الحديد,d5789445-11e3-4ad6-9297-b565216751141
226.0,2022-10-17 00:00:00,دفعه من حساب مقاول العزل علي,d5789445-11e3-4ad6-9297-b565216751141
228.0,2022-10-17 00:00:00,باقي حساب سياره  الموقع امير 2,d5789445-11e3-4ad6-9297-b565216751141
230.0,2022-10-17 00:00:00,سهره استشاري صب اعمده 28يوم السبت 15/10,d5789445-11e3-4ad6-9297-b565216751141
230.0,2025-05-24 01:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
231.0,2025-05-28 01:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
232.0,2022-10-17 00:00:00,سهره استشاري تسليم نجاره سقف ارضي 26,d5789445-11e3-4ad6-9297-b565216751141
232.0,2025-05-29 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
233.0,2025-06-04 00:00:00,رد سلفيات لمشروع بدر,d5789445-11e3-4ad6-9297-b565216751141
234.0,2022-10-17 00:00:00,اكراميه بمب صب سقف ارضي 42 و25 وعمود اول 27.,d5789445-11e3-4ad6-9297-b565216751141
234.0,2023-02-28 00:00:00,حصم هامش خطاب ضمان الدفعة المقدمة,d5789445-11e3-4ad6-9297-b565216751141
235.0,2022-12-18 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
236.0,2022-10-17 00:00:00,اكراميه بمب صب سقف ارضي 42 و25 وعمود اول 27.,d5789445-11e3-4ad6-9297-b565216751141
236.0,2022-12-21 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
237.0,2022-12-22 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
238.0,2022-10-17 00:00:00,اكراميه بمب صب سقف ارضي 42 و25 وعمود اول 27.,d5789445-11e3-4ad6-9297-b565216751141
238.0,2022-12-25 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
239.0,2022-12-30 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
240.0,2022-10-17 00:00:00,سهره استشاري صب سقف ارضي 25 وعمود اول 27.,d5789445-11e3-4ad6-9297-b565216751141
240.0,2023-01-01 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
241.0,2023-01-02 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
242.0,2022-10-17 00:00:00,سهره استشاري صب سقف ارضي 25 وعمود اول 27.,d5789445-11e3-4ad6-9297-b565216751141
242.0,2023-01-02 00:00:00,دفعه من ح ( شركه الكومي للصلب),d5789445-11e3-4ad6-9297-b565216751141
243.0,2023-01-04 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
244.0,2022-10-18 00:00:00,بنزين للمولد اثناء السهره صب سقف ارضي 25 و عمود اول 27,d5789445-11e3-4ad6-9297-b565216751141
244.0,2023-01-05 00:00:00,تحويل للحاج ماهر  حديد العتال,d5789445-11e3-4ad6-9297-b565216751141
245.0,2023-01-05 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
246.0,2022-10-18 00:00:00,بنزين للمولد اثناء السهره صب سقف ارضي 25 و عمود اول 27,d5789445-11e3-4ad6-9297-b565216751141
246.0,2023-01-06 00:00:00,تحويل للحاج ماهر  حديد العتال,d5789445-11e3-4ad6-9297-b565216751141
247.0,2023-01-10 00:00:00,تحويل للصلبه,d5789445-11e3-4ad6-9297-b565216751141
248.0,2022-10-18 00:00:00,جهاز كمبيوتر  بمشتملاته للاستشاري ( اصل ),d5789445-11e3-4ad6-9297-b565216751141
248.0,2023-01-10 00:00:00,تحويل للحاج ماهر  حديد العتال,d5789445-11e3-4ad6-9297-b565216751141
249.0,2023-01-11 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
250.0,2022-10-18 00:00:00,بنزين للمولد ,d5789445-11e3-4ad6-9297-b565216751141
250.0,2023-01-12 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
251.0,2023-01-12 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
252.0,2022-10-18 00:00:00,ماء للكرافان,d5789445-11e3-4ad6-9297-b565216751141
252.0,2023-01-16 00:00:00,تحويل لسيراميكا كيلوا باترا,d5789445-11e3-4ad6-9297-b565216751141
253.0,2023-01-19 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
254.0,2022-10-18 00:00:00,ايجار دكاك يدوي قصيه 43 ,d5789445-11e3-4ad6-9297-b565216751141
254.0,2023-01-23 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
255.0,2023-01-23 00:00:00,تحويل للمدينه للصلب,d5789445-11e3-4ad6-9297-b565216751141
256.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 24 ,d5789445-11e3-4ad6-9297-b565216751141
256.0,2023-01-26 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
257.0,2023-01-29 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
258.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 25,d5789445-11e3-4ad6-9297-b565216751141
258.0,2023-02-02 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
259.0,2023-02-07 00:00:00,دفعه من ح ( شركه الكومي للصلب),d5789445-11e3-4ad6-9297-b565216751141
260.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 26,d5789445-11e3-4ad6-9297-b565216751141
260.0,2023-02-09 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
261.0,2023-02-16 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
262.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 27,d5789445-11e3-4ad6-9297-b565216751141
262.0,2023-02-26 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
263.0,2023-03-01 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
264.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 28,d5789445-11e3-4ad6-9297-b565216751141
264.0,2023-03-02 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
265.0,2023-03-06 00:00:00,دفعه من ح ( شركه الكومي للصلب),d5789445-11e3-4ad6-9297-b565216751141
266.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 29,d5789445-11e3-4ad6-9297-b565216751141
266.0,2023-03-06 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
267.0,2023-03-07 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
268.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 30,d5789445-11e3-4ad6-9297-b565216751141
268.0,2023-03-08 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
269.0,2023-03-09 00:00:00,دفعه من ح ( شركه الكومي للصلب),d5789445-11e3-4ad6-9297-b565216751141
270.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 31,d5789445-11e3-4ad6-9297-b565216751141
270.0,2023-03-12 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
271.0,2023-03-12 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
272.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 32,d5789445-11e3-4ad6-9297-b565216751141
272.0,2023-03-15 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
273.0,2023-03-16 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
274.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 33,d5789445-11e3-4ad6-9297-b565216751141
274.0,2023-03-16 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
275.0,2023-03-19 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
276.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 34,d5789445-11e3-4ad6-9297-b565216751141
276.0,2023-03-21 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
277.0,2023-03-22 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
278.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 35,d5789445-11e3-4ad6-9297-b565216751141
278.0,2023-03-22 00:00:00,دفعه من ح ( شركه الكومي للصلب),d5789445-11e3-4ad6-9297-b565216751141
279.0,2023-03-25 00:00:00,تحويل للاستاذ محمد مرعي ,d5789445-11e3-4ad6-9297-b565216751141
280.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 36,d5789445-11e3-4ad6-9297-b565216751141
280.0,2025-03-27 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
281.0,2023-03-28 00:00:00,دفعه من ح ( شركه الكومي للصلب),d5789445-11e3-4ad6-9297-b565216751141
282.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 37,d5789445-11e3-4ad6-9297-b565216751141
282.0,2023-03-30 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
283.0,2023-04-05 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
284.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 38,d5789445-11e3-4ad6-9297-b565216751141
284.0,2023-04-09 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
285.0,2023-04-09 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
286.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 39,d5789445-11e3-4ad6-9297-b565216751141
286.0,2023-04-13 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
287.0,2023-04-13 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
288.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 40,d5789445-11e3-4ad6-9297-b565216751141
288.0,2023-04-13 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
289.0,2023-04-16 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
290.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 41,d5789445-11e3-4ad6-9297-b565216751141
290.0,2023-04-26 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
291.0,2023-05-03 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
292.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 42,d5789445-11e3-4ad6-9297-b565216751141
292.0,2023-05-04 00:00:00,تحويل لايفرجرين,d5789445-11e3-4ad6-9297-b565216751141
293.0,2023-05-10 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
294.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 43,d5789445-11e3-4ad6-9297-b565216751141
294.0,2023-05-15 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
295.0,2023-05-17 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
296.0,2022-10-18 00:00:00,اختبارات الطوب للمباني عماره 44,d5789445-11e3-4ad6-9297-b565216751141
296.0,2023-05-23 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
297.0,2023-03-28 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
298.0,2022-10-18 00:00:00,مياه وكانزات لضيافه م. محمد مشرف ومندوبه المونه البيضاء,d5789445-11e3-4ad6-9297-b565216751141
298.0,2023-05-31 00:00:00,دفعه من مستخلص مقاول المباني مصطفي,d5789445-11e3-4ad6-9297-b565216751141
299.0,2023-05-31 00:00:00,دفعه من مستخلص مقاول المباني شعبان(ابوعمار),d5789445-11e3-4ad6-9297-b565216751141
300.0,2022-10-18 00:00:00,عمل ختم للحديبيه وزجاجه حبر,d5789445-11e3-4ad6-9297-b565216751141
300.0,2023-01-03 00:00:00,تحويل للاستاذ محمد مرعي ,d5789445-11e3-4ad6-9297-b565216751141
301.0,2023-06-05 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
302.0,2022-10-19 00:00:00,برايز كهرباء للكرافان ,d5789445-11e3-4ad6-9297-b565216751141
302.0,2023-06-07 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
303.0,2023-06-08 00:00:00,دفعه من مستخلص مقاول المباني رامي,d5789445-11e3-4ad6-9297-b565216751141
304.0,2022-10-19 00:00:00,كركديه للاستشاري,d5789445-11e3-4ad6-9297-b565216751141
304.0,2023-06-08 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
305.0,2023-06-11 00:00:00,دفعه من مستخلص مقاول المباني رامي,d5789445-11e3-4ad6-9297-b565216751141
306.0,2022-10-19 00:00:00,دفعه من حساب سياره الموقع امير 1,d5789445-11e3-4ad6-9297-b565216751141
306.0,2023-06-14 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
307.0,2023-06-15 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
308.0,2022-10-19 00:00:00,دفعه من مستخلص الحداده عبد الرحمن,d5789445-11e3-4ad6-9297-b565216751141
308.0,2023-06-22 00:00:00,دفعه من مستخلص مقاول المباني رامي,d5789445-11e3-4ad6-9297-b565216751141
309.0,2023-06-22 00:00:00,دفعه من مستخلص مقاول المباني مصطفي,d5789445-11e3-4ad6-9297-b565216751141
310.0,2022-10-19 00:00:00,اكراميه بمب صب سقف اول 31,d5789445-11e3-4ad6-9297-b565216751141
310.0,2023-06-22 00:00:00,دفعه من مستخلص مقاول المباني شعبان(ابوعمار),d5789445-11e3-4ad6-9297-b565216751141
311.0,2023-06-22 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
312.0,2022-10-19 00:00:00,سهره استشاري صب سقف اول 31,d5789445-11e3-4ad6-9297-b565216751141
312.0,2023-06-22 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
313.0,2023-07-09 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
314.0,2022-10-19 00:00:00,سهره استشاري تسليم نجاره سقف اول 37,d5789445-11e3-4ad6-9297-b565216751141
314.0,2023-07-09 00:00:00,مصروفات بنكيه ,d5789445-11e3-4ad6-9297-b565216751141
315.0,2023-07-09 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
316.0,2022-10-20 00:00:00,سيارموقع امير 2,d5789445-11e3-4ad6-9297-b565216751141
316.0,2023-07-13 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
317.0,2023-07-17 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
318.0,2022-10-20 00:00:00,سيارموقع امير ,d5789445-11e3-4ad6-9297-b565216751141
318.0,2023-07-18 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
