entry_no,entry_date,account_id,debit_amount,credit_amount,description,project_code,classification_code,work_analysis_code,analysis_work_item_code,sub_tree_code,org_id
26.0,2023-04-30 00:00:00,124565,,,مستخلص رقم 11,1.0,8.0,,,30007.0,d5789445-11e3-4ad6-9297-b565216751141
26.0,2023-04-30 00:00:00,261692,,,مستخلص رقم 11,1.0,8.0,,,30006.0,d5789445-11e3-4ad6-9297-b565216751141
26.0,2023-04-30 00:00:00,666165,,,مستخلص رقم 11,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
27.0,2023-04-30 00:00:00,1794992,,,مستخلص رقم 11,1.0,8.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
27.0,2023-04-30 00:00:00,155770,,,مستخلص رقم 11,1.0,8.0,30001.0,30001.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
27.0,2023-04-30 00:00:00,1950762,,,مستخلص رقم 11,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
28.0,2023-06-30 00:00:00,3917344,,,فروق اسعار ,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
28.0,2023-06-30 00:00:00,0,,,فروق اسعار ,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
28.0,2023-06-30 00:00:00,3917344,,,فروق اسعار ,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,16787,,,فروق اسعار ,1.0,8.0,1.0,1.0,93.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,0,,,فروق اسعار ,1.0,8.0,1.0,1.0,94.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,22481,,,فروق اسعار ,1.0,8.0,1.0,1.0,95.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,67450,,,فروق اسعار ,1.0,8.0,1.0,1.0,96.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,0,,,فروق اسعار ,1.0,8.0,1.0,1.0,97.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,13430,,,فروق اسعار ,1.0,8.0,1.0,1.0,98.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,39173,,,فروق اسعار ,1.0,8.0,1.0,1.0,99.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,0,,,فروق اسعار ,1.0,8.0,1.0,1.0,100.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,0,,,فروق اسعار ,1.0,8.0,1.0,1.0,101.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,0,,,فروق اسعار ,1.0,8.0,1.0,1.0,102.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,37308,,,فروق اسعار ,1.0,8.0,,,30008.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,195867,,,فروق اسعار ,1.0,8.0,,,30009.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,9793,,,فروق اسعار ,1.0,8.0,,,30010.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,186540,,,فروق اسعار ,1.0,8.0,,,30007.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,0,,,فروق اسعار ,1.0,8.0,,,30006.0,d5789445-11e3-4ad6-9297-b565216751141
29.0,2023-06-30 00:00:00,588833,,,فروق اسعار ,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
30.0,2023-06-30 00:00:00,3095329,,,فروق اسعار ,1.0,8.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
30.0,2023-06-30 00:00:00,233175,,,فروق اسعار ,1.0,8.0,30001.0,30001.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
30.0,2023-06-30 00:00:00,3328505,,,فروق اسعار ,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
31.0,2023-05-30 00:00:00,1972133,,,مستخلص رقم 12,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
31.0,2023-05-30 00:00:00,29700,,,مستخلص رقم 12,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
31.0,2023-05-30 00:00:00,2001833,,,مستخلص رقم 12,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,8578,,,مستخلص رقم 12,1.0,8.0,1.0,1.0,93.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,8578,,,مستخلص رقم 12,1.0,8.0,1.0,1.0,94.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,11478,,,مستخلص رقم 12,1.0,8.0,1.0,1.0,95.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,34436,,,مستخلص رقم 12,1.0,8.0,1.0,1.0,96.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,0,,,مستخلص رقم 12,1.0,8.0,1.0,1.0,97.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,6761,,,مستخلص رقم 12,1.0,8.0,1.0,1.0,98.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,19721,,,مستخلص رقم 12,1.0,8.0,1.0,1.0,99.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,0,,,مستخلص رقم 12,1.0,8.0,1.0,1.0,100.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,0,,,مستخلص رقم 12,1.0,8.0,1.0,1.0,101.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,0,,,مستخلص رقم 12,1.0,8.0,1.0,1.0,102.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,18782,,,مستخلص رقم 12,1.0,8.0,,,30008.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,98606,,,مستخلص رقم 12,1.0,8.0,,,30009.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,4930,,,مستخلص رقم 12,1.0,8.0,,,30010.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,93873,,,مستخلص رقم 12,1.0,8.0,,,30007.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,200183,,,مستخلص رقم 12,1.0,8.0,,,30006.0,d5789445-11e3-4ad6-9297-b565216751141
32.0,2023-05-30 00:00:00,505931,,,مستخلص رقم 12,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
33.0,2023-05-30 00:00:00,1377027,,,مستخلص رقم 12,1.0,8.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
33.0,2023-05-30 00:00:00,118874,,,مستخلص رقم 12,1.0,8.0,30001.0,30001.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
33.0,2023-05-30 00:00:00,1495901,,,مستخلص رقم 12,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
34.0,2023-06-30 00:00:00,2592692,,,مستخلص رقم 13,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
34.0,2023-06-30 00:00:00,192015,,,مستخلص رقم 13,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
34.0,2023-06-30 00:00:00,2784707,,,مستخلص رقم 13,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,11933,,,مستخلص رقم 13,1.0,8.0,1.0,1.0,93.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,11933,,,مستخلص رقم 13,1.0,8.0,1.0,1.0,94.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,15967,,,مستخلص رقم 13,1.0,8.0,1.0,1.0,95.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,47903,,,مستخلص رقم 13,1.0,8.0,1.0,1.0,96.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,0,,,مستخلص رقم 13,1.0,8.0,1.0,1.0,97.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,8889,,,مستخلص رقم 13,1.0,8.0,1.0,1.0,98.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,25926,,,مستخلص رقم 13,1.0,8.0,1.0,1.0,99.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,0,,,مستخلص رقم 13,1.0,8.0,1.0,1.0,100.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,0,,,مستخلص رقم 13,1.0,8.0,1.0,1.0,101.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,0,,,مستخلص رقم 13,1.0,8.0,1.0,1.0,102.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,24692,,,مستخلص رقم 13,1.0,8.0,,,30008.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,129634,,,مستخلص رقم 13,1.0,8.0,,,30009.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,6481,,,مستخلص رقم 13,1.0,8.0,,,30010.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,123412,,,مستخلص رقم 13,1.0,8.0,,,30007.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,278470,,,مستخلص رقم 13,1.0,8.0,,,30006.0,d5789445-11e3-4ad6-9297-b565216751141
35.0,2023-06-30 00:00:00,685246,,,مستخلص رقم 13,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
36.0,2023-06-30 00:00:00,1945133,,,مستخلص رقم 13,1.0,8.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
36.0,2023-06-30 00:00:00,154326,,,مستخلص رقم 13,1.0,8.0,30001.0,30001.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
36.0,2023-06-30 00:00:00,2099460,,,مستخلص رقم 13,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
37.0,2023-07-30 00:00:00,706893,,,مستخلص رقم 14,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
37.0,2023-07-30 00:00:00,651682,,,مستخلص رقم 14,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
37.0,2023-07-30 00:00:00,1358575,,,مستخلص رقم 14,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,5822,,,مستخلص رقم 14,1.0,8.0,1.0,1.0,93.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,5822,,,مستخلص رقم 14,1.0,8.0,1.0,1.0,94.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,7790,,,مستخلص رقم 14,1.0,8.0,1.0,1.0,95.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,23370,,,مستخلص رقم 14,1.0,8.0,1.0,1.0,96.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,0,,,مستخلص رقم 14,1.0,8.0,1.0,1.0,97.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,0,,,مستخلص رقم 14,1.0,8.0,1.0,1.0,98.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,7068,,,مستخلص رقم 14,1.0,8.0,1.0,1.0,99.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,0,,,مستخلص رقم 14,1.0,8.0,1.0,1.0,100.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,0,,,مستخلص رقم 14,1.0,8.0,1.0,1.0,101.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,0,,,مستخلص رقم 14,1.0,8.0,1.0,1.0,102.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,6732,,,مستخلص رقم 14,1.0,8.0,,,30008.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,35344,,,مستخلص رقم 14,1.0,8.0,,,30009.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,1767,,,مستخلص رقم 14,1.0,8.0,,,30010.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,33648,,,مستخلص رقم 14,1.0,8.0,,,30007.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,135857,,,مستخلص رقم 14,1.0,8.0,,,30006.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,263224,,,مستخلص رقم 14,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
38.0,2023-07-30 00:00:00,1053274,,,مستخلص رقم 14,1.0,8.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
39.0,2023-07-30 00:00:00,42077,,,مستخلص رقم 14,1.0,8.0,30001.0,30001.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
39.0,2023-07-30 00:00:00,1095351,,,مستخلص رقم 14,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
39.0,2023-07-30 00:00:00,1389125,,,مستخلص رقم 14,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
40.0,2023-08-30 00:00:00,1049910,,,مستخلص رقم 15,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
40.0,2023-08-30 00:00:00,2439035,,,مستخلص رقم 15,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
40.0,2023-08-30 00:00:00,10452,,,مستخلص رقم 15,1.0,8.0,1.0,1.0,93.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,10452,,,مستخلص رقم 15,1.0,8.0,1.0,1.0,94.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,13985,,,مستخلص رقم 15,1.0,8.0,1.0,1.0,95.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,41956,,,مستخلص رقم 15,1.0,8.0,1.0,1.0,96.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,0,,,مستخلص رقم 15,1.0,8.0,1.0,1.0,97.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,0,,,مستخلص رقم 15,1.0,8.0,1.0,1.0,98.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,13891,,,مستخلص رقم 15,1.0,8.0,1.0,1.0,99.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,0,,,مستخلص رقم 15,1.0,8.0,1.0,1.0,100.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,0,,,مستخلص رقم 15,1.0,8.0,1.0,1.0,101.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,0,,,مستخلص رقم 15,1.0,8.0,1.0,1.0,102.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,13230,,,مستخلص رقم 15,1.0,8.0,,,30008.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,69456,,,مستخلص رقم 15,1.0,8.0,,,30009.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,3472,,,مستخلص رقم 15,1.0,8.0,,,30010.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,66122,,,مستخلص رقم 15,1.0,8.0,,,30007.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,243903,,,مستخلص رقم 15,1.0,8.0,,,30006.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,486923,,,مستخلص رقم 15,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
41.0,2023-08-30 00:00:00,1869425,,,مستخلص رقم 15,1.0,8.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
42.0,2023-08-30 00:00:00,82686,,,مستخلص رقم 15,1.0,8.0,30001.0,30001.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
42.0,2023-08-30 00:00:00,1952111,,,مستخلص رقم 15,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
42.0,2023-08-30 00:00:00,1875573,,,مستخلص رقم 15,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
43.0,2023-09-30 00:00:00,342994,,,مستخلص رقم 16,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
43.0,2023-09-30 00:00:00,2218568,,,مستخلص رقم 16,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
43.0,2023-09-30 00:00:00,9507,,,مستخلص رقم 16,1.0,8.0,1.0,1.0,93.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,0,,,مستخلص رقم 16,1.0,8.0,1.0,1.0,94.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,12721,,,مستخلص رقم 16,1.0,8.0,1.0,1.0,95.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,38164,,,مستخلص رقم 16,1.0,8.0,1.0,1.0,96.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,0,,,مستخلص رقم 16,1.0,8.0,1.0,1.0,97.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,0,,,مستخلص رقم 16,1.0,8.0,1.0,1.0,98.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,18755,,,مستخلص رقم 16,1.0,8.0,1.0,1.0,99.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,0,,,مستخلص رقم 16,1.0,8.0,1.0,1.0,100.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,0,,,مستخلص رقم 16,1.0,8.0,1.0,1.0,101.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,0,,,مستخلص رقم 16,1.0,8.0,1.0,1.0,102.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,17862,,,مستخلص رقم 16,1.0,8.0,,,30008.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,93778,,,مستخلص رقم 16,1.0,8.0,,,30009.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,4688,,,مستخلص رقم 16,1.0,8.0,,,30010.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,89277,,,مستخلص رقم 16,1.0,8.0,,,30007.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,221856,,,مستخلص رقم 16,1.0,8.0,,,30006.0,d5789445-11e3-4ad6-9297-b565216751141
44.0,2023-09-30 00:00:00,506613,,,مستخلص رقم 16,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
45.0,2023-09-30 00:00:00,1600312,,,مستخلص رقم 16,1.0,8.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
45.0,2023-09-30 00:00:00,111641,,,مستخلص رقم 16,1.0,8.0,30001.0,30001.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
45.0,2023-09-30 00:00:00,1711954,,,مستخلص رقم 16,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
46.0,2023-10-30 00:00:00,2925688,,,مستخلص رقم 17,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
46.0,2023-10-30 00:00:00,0,,1130176.7624999997,مستخلص رقم 17,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
46.0,2023-10-30 00:00:00,1795511,,,مستخلص رقم 17,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,7694,,,مستخلص رقم 17,1.0,8.0,1.0,1.0,93.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,0,,,مستخلص رقم 17,1.0,8.0,1.0,1.0,94.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,10295,,,مستخلص رقم 17,1.0,8.0,1.0,1.0,95.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,30886,,,مستخلص رقم 17,1.0,8.0,1.0,1.0,96.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,0,,,مستخلص رقم 17,1.0,8.0,1.0,1.0,97.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,0,,,مستخلص رقم 17,1.0,8.0,1.0,1.0,98.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,29256,,,مستخلص رقم 17,1.0,8.0,1.0,1.0,99.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,0,,,مستخلص رقم 17,1.0,8.0,1.0,1.0,100.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,0,,,مستخلص رقم 17,1.0,8.0,1.0,1.0,101.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,0,,,مستخلص رقم 17,1.0,8.0,1.0,1.0,102.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,27864,,,مستخلص رقم 17,1.0,8.0,,,30008.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,146284,,,مستخلص رقم 17,1.0,8.0,,,30009.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,7314,,,مستخلص رقم 17,1.0,8.0,,,30010.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,139262,,,مستخلص رقم 17,1.0,8.0,,,30007.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,179551,,,مستخلص رقم 17,1.0,8.0,,,30006.0,d5789445-11e3-4ad6-9297-b565216751141
47.0,2023-10-30 00:00:00,578410,,,مستخلص رقم 17,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
48.0,2023-10-30 00:00:00,1042952,,,مستخلص رقم 17,1.0,8.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
48.0,2023-10-30 00:00:00,174148,,,مستخلص رقم 17,1.0,8.0,30001.0,30001.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
48.0,2023-10-30 00:00:00,1217100,,,مستخلص رقم 17,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
49.0,2023-12-30 00:00:00,2620206,,,مستخلص رقم 19,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
49.0,2023-12-30 00:00:00,1031739,,,مستخلص رقم 19,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
49.0,2023-12-30 00:00:00,3651945,,,مستخلص رقم 19,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,15650,,,مستخلص رقم 19,1.0,8.0,1.0,1.0,93.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,0,,,مستخلص رقم 19,1.0,8.0,1.0,1.0,94.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,20940,,,مستخلص رقم 19,1.0,8.0,1.0,1.0,95.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,62821,,,مستخلص رقم 19,1.0,8.0,1.0,1.0,96.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,,,,مستخلص رقم 19,1.0,8.0,1.0,1.0,97.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,0,,,مستخلص رقم 19,1.0,8.0,1.0,1.0,98.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,26202,,,مستخلص رقم 19,1.0,8.0,1.0,1.0,99.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,0,,,مستخلص رقم 19,1.0,8.0,1.0,1.0,100.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,0,,,مستخلص رقم 19,1.0,8.0,1.0,1.0,101.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,0,,,مستخلص رقم 19,1.0,8.0,1.0,1.0,102.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,24954,,,مستخلص رقم 19,1.0,8.0,,,30008.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,131009,,,مستخلص رقم 19,1.0,8.0,,,30009.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,6550,,,مستخلص رقم 19,1.0,8.0,,,30010.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,124721,,,مستخلص رقم 19,1.0,8.0,,,30007.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,365194,,,مستخلص رقم 19,1.0,8.0,,,30006.0,d5789445-11e3-4ad6-9297-b565216751141
50.0,2023-12-30 00:00:00,778045,,,مستخلص رقم 19,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
51.0,2023-12-30 00:00:00,2666347,,,مستخلص رقم 19,1.0,8.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
51.0,2023-12-30 00:00:00,207552,,,مستخلص رقم 19,1.0,8.0,30001.0,30001.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
51.0,2023-12-30 00:00:00,2873900,,,مستخلص رقم 19,1.0,8.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
52.0,2024-01-30 00:00:00,3471041,,,مستخلص رقم 20,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
52.0,2024-01-30 00:00:00,0,,891909,مستخلص رقم 20,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
52.0,2024-01-30 00:00:00,2579132,,,مستخلص رقم 20,1.0,7.0,,,30000.0,d5789445-11e3-4ad6-9297-b565216751141
53.0,2024-01-30 00:00:00,11052,,,مستخلص رقم 20,1.0,8.0,1.0,1.0,93.0,d5789445-11e3-4ad6-9297-b565216751141
53.0,2024-01-30 00:00:00,0,,,مستخلص رقم 20,1.0,8.0,1.0,1.0,94.0,d5789445-11e3-4ad6-9297-b565216751141
53.0,2024-01-30 00:00:00,14788,,,مستخلص رقم 20,1.0,8.0,1.0,1.0,95.0,d5789445-11e3-4ad6-9297-b565216751141
